dialogue_id,split,turn_id,role,text,act,issue,value
24,train,5,Candidate,"I agree with a position of programmer. Now let's talk about how we can agree on other issues. I would like a salary of 120,000",Accept,Job Description,Programmer
24,train,5,Candidate,"I agree with a position of programmer. Now let's talk about how we can agree on other issues. I would like a salary of 120,000",Offer,Salary,"120,000 USD"
24,train,6,Candidate,"I want a salary of 120,000",Offer,Salary,"120,000 USD"
24,train,7,Employer,"Our Programmers don't make more than 60,000 at the senior level. For entry level Programmer we offer everyone the same 60,000 per year to start.",Offer,Salary,"60,000 USD"
24,train,8,Candidate,"I reject a salary of 60,000. I would like a salary of 120,000",Reject,Salary,"60,000 USD"
24,train,8,Candidate,"I reject a salary of 60,000. I would like a salary of 120,000",Offer,Salary,"120,000 USD"
24,train,9,Candidate,"I would like a salary of 120,000",Offer,Salary,"120,000 USD"
24,train,10,Employer,This unfortunately isn't even possible for our company. There is room for growth though.,Reject,,True
24,train,11,Candidate,"I am willing to have a salary of 90,000. But I must change our previous agreement. I am expecting a position of project manager",Offer,Salary,"90,000 USD"
24,train,11,Candidate,"I am willing to have a salary of 90,000. But I must change our previous agreement. I am expecting a position of project manager",Offer,Job Description,Project Manager
24,train,12,Candidate,"Sorry, I changed my preferences",Other,,
24,train,13,Candidate,"I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
24,train,14,Candidate,"I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
24,train,15,Candidate,"I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
24,train,16,Employer,"120,000 could be possible in a year or 2, but we don't offer this salary for new hires.",Reject,Salary,"120,000 USD"
24,train,17,Candidate,"I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
24,train,18,Candidate,"I am expecting a salary of 120,000",Offer,Salary,"120,000 USD"
24,train,19,Employer,"I can offer you the 60,000 and cut your work hours from 10 to 9.",Offer,Salary,"60,000 USD"
24,train,19,Employer,"I can offer you the 60,000 and cut your work hours from 10 to 9.",Offer,Working Hours,9 hours
24,train,20,Candidate,"I refuse. I would like a workday of 8 hours and I would like a salary of 120,000",Reject,,True
24,train,20,Candidate,"I refuse. I would like a workday of 8 hours and I would like a salary of 120,000",Offer,Working Hours,8 hours
24,train,20,Candidate,"I refuse. I would like a workday of 8 hours and I would like a salary of 120,000",Offer,Salary,"120,000 USD"
24,train,21,Candidate,"I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
24,train,22,Employer,"It looks like we're too far apart, sorry I can't do any better.",Reject,,True
24,train,23,Candidate,"I am willing to have a salary of 90,000",Offer,Salary,"90,000 USD"
24,train,24,Employer,"If you change your mind, give me a call. Thanks",Quit,,True
25,train,0,Candidate,Hello. I would like to discuss the issues of my contract.,Greet,,True
25,train,1,Candidate,I would like a position of project manager,Offer,Job Description,Project Manager
25,train,2,Employer,How would you feel about Team Manager Instead?,Offer,Job Description,Team Manager
25,train,3,Candidate,"I accept team manager position. Now let's talk about how we can agree on other issues. I would like a salary of 120,000",Accept,Job Description,Team Manager
25,train,3,Candidate,"I accept team manager position. Now let's talk about how we can agree on other issues. I would like a salary of 120,000",Offer,Salary,"120,000 USD"
25,train,4,Employer,"I can offer you 90,000",Offer,Salary,"90,000 USD"
25,train,5,Candidate,"I disagree about a salary of 90,000. I am expecting a salary of 120,000",Reject,Salary,"90,000 USD"
25,train,5,Candidate,"I disagree about a salary of 90,000. I am expecting a salary of 120,000",Offer,Salary,"120,000 USD"
25,train,6,Candidate,"I want a salary of 120,000",Offer,Salary,"120,000 USD"
25,train,7,Candidate,"I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
25,train,8,Employer,"If I give you 120,00, can I expect you to work 10 hours",Offer,Salary,"120,000 USD"
25,train,8,Employer,"If I give you 120,00, can I expect you to work 10 hours",Offer,Working Hours,10 hours
25,train,9,Candidate,I disagree,Reject,,True
25,train,10,Employer,?,Other,,
25,train,11,Candidate,"I want a salary of 120,000",Offer,Salary,"120,000 USD"
25,train,12,Employer,Let's talk about your promotion possibilities.,Query,Offer,Promotion Possibilities
25,train,13,Candidate,I am willing to have a fast promotion track,Offer,Promotion Possibilities,Fast promotion track
25,train,14,Employer,I'm thinking the fast promotion track,Offer,Promotion Possibilities,Fast promotion track
25,train,15,Candidate,I'm happy that you accept,Other,,
25,train,16,Candidate,"I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
25,train,17,Employer,"Are you sure you don't want 60,000?",Offer,Salary,"60,000 USD"
25,train,18,Candidate,"I refuse 60,000. I am expecting a salary of 120,000",Reject,Salary,"60,000 USD"
25,train,18,Candidate,"I refuse 60,000. I am expecting a salary of 120,000",Offer,Salary,"120,000 USD"
25,train,19,Candidate,"I would like a salary of 120,000",Offer,Salary,"120,000 USD"
25,train,20,Employer,"I am expecting to give a salary of 90,000 for this position",Offer,Salary,"90,000 USD"
25,train,21,Candidate,"I agree with a salary of 90,000. Now let's talk about how we can agree on other issues. I want a company car",Accept,Salary,"90,000 USD"
25,train,21,Candidate,"I agree with a salary of 90,000. Now let's talk about how we can agree on other issues. I want a company car",Offer,Leased Car,With leased car
25,train,22,Candidate,I am expecting a company car,Offer,Leased Car,With leased car
25,train,23,Candidate,I am willing to have a company car,Offer,Leased Car,With leased car
25,train,24,Employer,If you are working 10 Hour days I can give you a company car,Offer,Leased Car,With leased car
25,train,24,Employer,If you are working 10 Hour days I can give you a company car,Offer,Working Hours,10 hours
25,train,25,Candidate,I refuse. I would like a workday of 8 hours and I am willing to have no agreement on leased car,Reject,,True
25,train,25,Candidate,I refuse. I would like a workday of 8 hours and I am willing to have no agreement on leased car,Offer,Working Hours,8 hours
25,train,25,Candidate,I refuse. I would like a workday of 8 hours and I am willing to have no agreement on leased car,Offer,Leased Car,No agreement
25,train,26,Employer,No agreement on leased car it is,Offer,Leased Car,No agreement
25,train,27,Candidate,I agree with no agreement on leased car. I would like to move on. I am expecting a workday of 8 hours,Accept,Leased Car,No agreement
25,train,27,Candidate,I agree with no agreement on leased car. I would like to move on. I am expecting a workday of 8 hours,Offer,Working Hours,8 hours
25,train,28,Candidate,I would like a workday of 8 hours,Offer,Working Hours,8 hours
25,train,29,Employer,let's work on pension fund,Query,Offer,Pension Fund
25,train,30,Candidate,I would like a pension of 20%,Offer,Pension Fund,20%
25,train,31,Employer,I agree,Accept,,True
25,train,32,Candidate,I'm happy that you accept,Other,,
25,train,33,Candidate,I would like a workday of 8 hours,Offer,Working Hours,8 hours
25,train,34,Candidate,I am willing to have a workday of 8 hours,Offer,Working Hours,8 hours
25,train,35,Candidate,I would like a workday of 8 hours,Offer,Working Hours,8 hours
25,train,36,Employer,Could you at least work 10 hour days on friday?,Offer,Working Hours,10 hours
25,train,37,Candidate,I refuse 10 hours. I want a workday of 8 hours,Reject,Working Hours,10 hours
25,train,37,Candidate,I refuse 10 hours. I want a workday of 8 hours,Offer,Working Hours,8 hours
25,train,38,Employer,Can you work overtime on Sunday?,Other,,
25,train,39,Candidate,I want a workday of 8 hours,Offer,Working Hours,8 hours
25,train,40,Employer,Obviously not Saturday due to it being the Sabbath.,Other,,
25,train,41,Candidate,"I am willing to have a workday of 9 hours. But I must change our previous agreement. I would like a position of team manager, I am expecting a fast promotion track and I want a salary of 120,000",Offer,Working Hours,9 hours
25,train,41,Candidate,"I am willing to have a workday of 9 hours. But I must change our previous agreement. I would like a position of team manager, I am expecting a fast promotion track and I want a salary of 120,000",Offer,Job Description,Team Manager
25,train,41,Candidate,"I am willing to have a workday of 9 hours. But I must change our previous agreement. I would like a position of team manager, I am expecting a fast promotion track and I want a salary of 120,000",Offer,Promotion Possibilities,Fast promotion track
25,train,41,Candidate,"I am willing to have a workday of 9 hours. But I must change our previous agreement. I would like a position of team manager, I am expecting a fast promotion track and I want a salary of 120,000",Offer,Salary,"120,000 USD"
25,train,42,Candidate,"Sorry, I changed my preferences",Other,,
25,train,43,Candidate,I am willing to have a workday of 8 hours,Offer,Working Hours,8 hours
25,train,44,Employer,"If you want 9 hours I would say the salary would be 60,000 and 9 hours work day",Offer,Salary,"60,000 USD"
25,train,44,Employer,"If you want 9 hours I would say the salary would be 60,000 and 9 hours work day",Offer,Working Hours,9 hours
25,train,45,Candidate,"I refuse. I am willing to have a workday of 8 hours and I would like a salary of 120,000",Reject,,True
25,train,45,Candidate,"I refuse. I am willing to have a workday of 8 hours and I would like a salary of 120,000",Offer,Working Hours,8 hours
25,train,45,Candidate,"I refuse. I am willing to have a workday of 8 hours and I would like a salary of 120,000",Offer,Salary,"120,000 USD"
25,train,46,Employer,8 Hours,Offer,Working Hours,8 hours
25,train,47,Candidate,I accept a workday of 8 hours,Accept,Working Hours,8 hours
25,train,48,Employer,i change my mind,Other,,
25,train,49,Employer,10 Hour work day.,Offer,Working Hours,10 hours
25,train,50,Candidate,I accept 10 hours,Accept,Working Hours,10 hours
25,train,51,Employer,"90,000 salary",Offer,Salary,"90,000 USD"
25,train,52,Candidate,"I disagree about a salary of 90,000. I want a salary of 120,000",Reject,Salary,"90,000 USD"
25,train,52,Candidate,"I disagree about a salary of 90,000. I want a salary of 120,000",Offer,Salary,"120,000 USD"
25,train,53,Employer,"90,000 salary",Offer,Salary,"90,000 USD"
25,train,54,Candidate,"I reject a salary of 90,000. I want a salary of 120,000",Reject,Salary,"90,000 USD"
25,train,54,Candidate,"I reject a salary of 90,000. I want a salary of 120,000",Offer,Salary,"120,000 USD"
25,train,55,Employer,"90,000 salary",Offer,Salary,"90,000 USD"
25,train,56,Candidate,"I refuse 90,000. I would like a salary of 120,000",Reject,Salary,"90,000 USD"
25,train,56,Candidate,"I refuse 90,000. I would like a salary of 120,000",Offer,Salary,"120,000 USD"
25,train,57,Employer,"90,000 salary",Offer,Salary,"90,000 USD"
25,train,58,Candidate,"I refuse 90,000. I am willing to have a salary of 120,000",Reject,Salary,"90,000 USD"
25,train,58,Candidate,"I refuse 90,000. I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
25,train,59,Employer,"90,000 salary",Offer,Salary,"90,000 USD"
25,train,60,Candidate,"I disagree about a salary of 90,000. I would like a salary of 120,000",Reject,Salary,"90,000 USD"
25,train,60,Candidate,"I disagree about a salary of 90,000. I would like a salary of 120,000",Offer,Salary,"120,000 USD"
25,train,61,Employer,"60,000 salary",Offer,Salary,"60,000 USD"
